ip_id,sa_avg_freq_month,sa_avg_amt_month
1034,3.25,7085.62638888889
1035,3.09090909090909,4965.59848484849
1036,2.9,5838.5
1037,2.81818181818182,5086.95454545455
1038,3.25,4972.04722222222
1039,3.08333333333333,4386.82777777778
104,3.5,5470.28571428571
1040,3.66666666666667,5196.2503968254
1041,3.63636363636364,4789.68636363636
1042,3.45454545454545,5336.05411255411
1043,2.9,5168.41666666667
1044,3.08333333333333,5304.37777777778
1045,3.33333333333333,4966.03055555556
1046,2.83333333333333,3886.17777777778
1047,3.75,5602.50231481481
1048,3.16666666666667,4996.68888888889
1049,2.63636363636364,4882.88181818182
105,3.33333333333333,5367.66666666667
1050,4.25,6198.11805555556
1051,2.81818181818182,5234.65909090909
1052,3.16666666666667,5921.34384920635
1053,3.54545454545455,5446.07619047619
1054,3.54545454545455,4493.02554112554
1055,3.41666666666667,5208.49722222222
1056,3.09090909090909,4803.4803030303
1057,3.5,5325.37301587302
1058,3.66666666666667,4336.05902777778
1059,3.6,6903.86333333333
106,3.09090909090909,4378.59090909091
1060,3.09090909090909,4654.83181818182
1061,3.25,5014.45972222222
1062,3.83333333333333,5907.3001984127
1063,3.36363636363636,5067.90346320346
1064,3.18181818181818,6503.61406926407
1065,3.0,6901.65757575758
1066,2.54545454545455,6163.34848484848
1067,3.11111111111111,6003.27222222222
1068,3.25,5597.25555555556
1069,3.5,6010.3875
107,3.58333333333333,6641.06805555556
1070,3.1,5669.87666666667
1071,2.91666666666667,5564.38055555556
1072,3.41666666666667,6436.05416666667
1073,3.41666666666667,4381.60277777778
1074,2.5,5999.15
1075,2.54545454545455,4803.82727272727
1076,2.90909090909091,4814.02272727273
1077,4.58333333333333,5250.10853174603
1078,3.08333333333333,6119.80555555556
1079,4.08333333333333,3590.36111111111
108,3.66666666666667,4811.81828703704
1080,3.3,4307.26166666667
1081,4.08333333333333,4101.86388888889
1082,4.45454545454545,5641.79112554113
1083,3.81818181818182,4963.7648989899
1084,3.81818181818182,4367.85858585859
1085,3.16666666666667,5144.31388888889
1086,3.45454545454545,5293.9696969697
1087,4.27272727272727,4853.77835497836
1088,3.0,5918.13888888889
1089,4.3,5878.5825
109,3.5,5040.76984126984
1090,4.08333333333333,6946.27291666667
1091,3.5,5109.80277777778
1092,3.27272727272727,6642.50909090909
1093,4.72727272727273,4806.2601010101
1094,2.66666666666667,5178.65416666667
1095,3.0,5676.77777777778
1096,4.0,5056.36428571429
1097,3.54545454545455,4073.39242424242
1098,2.75,6092.85972222222
1099,3.09090909090909,4542.95562770563
11,4.5,5455.16865079365
110,4.41666666666667,4643.54074074074
1100,3.41666666666667,5162.8875
1101,4.0,6249.06607142857
1102,2.83333333333333,3778.54027777778
1103,3.18181818181818,4609.05497835498
1104,3.41666666666667,5492.9375
1105,3.18181818181818,5072.4196969697
1106,3.36363636363636,5042.70541125541
1107,3.1,4806.36833333333
1108,3.5,5634.725
1109,2.41666666666667,5848.67361111111
111,3.0,4615.17777777778
1110,2.58333333333333,4093.13194444445
1111,2.58333333333333,4934.175
1112,3.81818181818182,4238.93156565657
1113,2.90909090909091,5089.71645021645
1114,3.41666666666667,5762.44702380952
1115,3.45454545454545,6287.03722943723
1116,3.5,5076.32083333333
1117,2.63636363636364,3872.19696969697
1118,4.09090909090909,6297.22251082251
1119,3.58333333333333,4518.18174603175
112,4.45454545454545,5351.32943722944
1120,3.0,5151.04861111111
1121,3.33333333333333,5577.8375
1122,3.45454545454545,5455.49090909091
1123,2.91666666666667,5292.12777777778
1124,2.75,6010.60555555556
1125,3.5,3613.38723544974
1126,2.5,5977.88194444445
1127,3.8,5308.1069047619
1128,3.33333333333333,6203.47361111111
1129,3.08333333333333,5217.08333333333
113,2.72727272727273,6986.65909090909
1130,3.5,5452.8037037037
1131,3.36363636363636,5566.06147186147
1132,2.58333333333333,5520.9375
1133,3.08333333333333,5463.44861111111
1134,3.25,5508.14166666667
1135,3.33333333333333,6104.6375
1136,3.33333333333333,6083.56111111111
1137,3.0,7355.61515151515
1138,3.1,5508.875
1139,3.72727272727273,5999.6196969697
114,3.27272727272727,4988.48257575758
1140,2.63636363636364,4203.92121212121
1141,3.9,5580.03166666667
1142,3.7,4753.18166666667
1143,3.18181818181818,4726.6354978355
1144,3.4,4791.24833333333
1145,2.66666666666667,6190.18888888889
1146,2.63636363636364,3662.68787878788
1147,3.58333333333333,4771.19444444444
1148,3.41666666666667,4567.32083333333
1149,2.91666666666667,6488.24305555556
115,3.75,4824.62718253968
1150,3.66666666666667,5845.375
1151,3.41666666666667,7407.24861111111
1152,3.58333333333333,4697.37996031746
1153,2.90909090909091,5718.97727272727
1154,3.90909090909091,4885.68621933622
1155,3.0,4971.59861111111
1156,2.66666666666667,4013.73333333333
1157,2.75,4289.09861111111
1158,3.91666666666667,6001.70416666667
1159,3.0,4820.82166666667
116,3.5,6041.19027777778
1160,3.09090909090909,4495.67272727273
1161,3.58333333333333,5642.46845238095
1162,2.9,3988.60833333333
1163,3.09090909090909,4502.2
1164,2.27272727272727,5596.33939393939
1165,3.8,4840.45833333333
1166,3.18181818181818,4747.25757575758
1167,2.81818181818182,4866.6303030303
1168,3.18181818181818,4893.15692640693
1169,2.83333333333333,5267.59722222222
117,3.08333333333333,5340.73611111111
1170,3.75,4847.34880952381
1171,3.33333333333333,4767.25902777778
1172,2.54545454545455,5418.48484848485
1173,4.09090909090909,5276.26060606061
1174,3.27272727272727,5147.79393939394
1175,3.58333333333333,5012.33055555556
1176,3.66666666666667,4466.40138888889
1177,3.0,5175.66363636364
1178,3.41666666666667,4492.97916666667
1179,3.91666666666667,4537.72685185185
118,3.5,6714.54166666667
1180,3.6,5986.62
1181,3.63636363636364,6166.96060606061
1182,3.25,4862.15833333333
1183,3.83333333333333,4543.67678571429
1184,2.75,5264.40277777778
1185,2.90909090909091,7904.52424242424
1186,2.75,5568.92876984127
1187,3.72727272727273,6034.67121212121
1188,3.44444444444444,5152.63703703704
1189,3.83333333333333,3861.44146825397
119,3.91666666666667,4759.05833333333
1190,3.66666666666667,5320.24583333333
1191,4.25,4690.6943452381
1192,4.0,4542.50909090909
1193,3.0,4504.5375
1194,3.9,4777.5825
1195,3.0,6534.71060606061
1196,3.54545454545455,4728.60086580087
1197,3.66666666666667,5288.50694444444
1198,2.75,8437.3875
1199,2.63636363636364,4466.98333333333
12,2.91666666666667,5650.95
120,2.66666666666667,5817.09722222222
1200,3.8,4599.24952380952
1201,3.41666666666667,6339.31666666667
1202,3.75,3990.59490740741
1203,4.0,5358.07916666667
1204,3.58333333333333,4264.01408730159
1205,3.41666666666667,5017.01765873016
1206,3.66666666666667,4096.10436507936
1207,2.90909090909091,4892.34090909091
1208,2.91666666666667,6197.16071428571
1209,3.75,5010.15912698413
121,2.83333333333333,3646.80208333333
1210,3.18181818181818,4392.22012987013
1211,2.5,6242.59722222222
1212,3.18181818181818,5617.98181818182
1213,3.72727272727273,6168.89242424243
1214,2.8,4569.78
1215,3.5,6508.27559523809
1216,2.58333333333333,2960.37083333333
1217,3.83333333333333,4287.64027777778
1218,3.91666666666667,4393.3505952381
1219,2.91666666666667,5263.65178571429
122,3.16666666666667,6833.63055555556
1220,4.58333333333333,5345.16716269841
1221,2.58333333333333,4989.58333333333
1222,2.90909090909091,5988.56666666667
1223,3.54545454545455,4689.10378787879
1224,5.0,5725.94900793651
1225,3.0,5720.02638888889
1226,3.81818181818182,5190.12835497835
1227,2.18181818181818,4526.51515151515
1228,2.7,5215.405
1229,2.91666666666667,4335.86111111111
123,2.66666666666667,4907.70555555556
1230,3.25,5901.09543650794
1231,3.91666666666667,4983.01924603175
1232,3.08333333333333,6654.09920634921
1233,3.81818181818182,4789.01432506887
1234,2.91666666666667,3818.90833333333
1235,3.25,6420.54444444444
1236,3.33333333333333,5903.68353174603
1237,3.33333333333333,4807.86805555556
1238,2.91666666666667,4916.61388888889
1239,3.5,5420.79398148148
124,2.45454545454545,4497.20606060606
1240,3.8,5512.11
1241,3.5,4793.525
1242,4.09090909090909,4894.07716450216
1243,3.36363636363636,4734.77878787879
1244,3.5,5045.59027777778
1245,3.66666666666667,5112.03358585859
1246,3.25,4760.0248015873
1247,3.36363636363636,5954.17803030303
1248,4.09090909090909,5765.65422077922
1249,3.0,5646.54861111111
125,3.58333333333333,4172.70416666667
1250,3.09090909090909,5785.19242424242
1251,3.45454545454545,5138.26363636364
1252,3.27272727272727,4206.31515151515
1253,3.8,5170.01
1254,3.41666666666667,5933.24444444444
1255,4.0,5685.1935261708
1256,3.75,4314.70079365079
1257,3.45454545454545,5591.09090909091
1258,3.16666666666667,5614.62222222222
1259,3.0,5295.02083333333
126,3.27272727272727,4873.1893939394
1260,3.08333333333333,5458.65535714286
1261,3.16666666666667,4917.23055555556
1262,3.91666666666667,5769.44861111111
1263,3.45454545454545,6215.45238095238
1264,2.45454545454545,6128.66363636364
1265,3.41666666666667,6200.84444444444
1266,2.33333333333333,5307.10416666667
1267,3.5,4805.39305555556
1268,2.75,4843.48125
1269,3.91666666666667,4807.83035714286
127,4.16666666666667,4668.82291666667
1270,2.81818181818182,5411.98333333333
1271,3.5,5511.18611111111
1272,3.18181818181818,5322.61471861472
1273,3.25,6647.84027777778
1274,3.66666666666667,4862.42916666667
1275,3.18181818181818,4609.34696969697
1276,2.9,4730.5
1277,4.0,4912.18073593074
1278,2.75,5147.02777777778
1279,3.18181818181818,5279.15151515152
128,2.72727272727273,5172.33939393939
1280,3.8,5782.48333333333
1281,2.91666666666667,4870.55833333333
1282,2.58333333333333,5281.07361111111
1283,2.90909090909091,5581.71428571429
1284,3.63636363636364,6237.62373737374
1285,3.27272727272727,4951.93181818182
1286,3.08333333333333,5896.5
1287,2.7,6063.88333333333
1288,3.72727272727273,3561.17272727273
1289,3.27272727272727,6135.47727272727
129,2.25,4255.15
1290,3.45454545454545,6399.98484848485
1291,3.91666666666667,5853.51805555556
1292,3.16666666666667,5312.04861111111
1293,3.5,4795.04722222222
1294,3.72727272727273,6181.89686147186
1295,3.5,5655.57658730159
1296,3.83333333333333,4931.3255952381
1297,3.25,5443.64861111111
1298,3.0,5866.51805555556
1299,2.63636363636364,4773.00909090909
13,4.0,5397.34047619048
130,3.5,5779.01388888889
1300,2.8,6836.96309523809
1301,3.8,4840.6
1302,3.1,3578.25166666667
1303,2.0,3460.58484848485
1304,3.08333333333333,5206.52916666667
1305,3.81818181818182,4841.06558441559
1306,3.625,6859.37708333333
1307,4.08333333333333,5561.64107142857
1308,3.1,5471.16666666667
1309,2.90909090909091,3637.58181818182
131,3.25,4949.11388888889
1310,2.66666666666667,4722.00555555556
1311,3.75,4783.05555555555
1312,3.58333333333333,6261.125
1313,2.6,5135.075
1314,3.25,5149.92361111111
1315,2.75,4504.01686507936
1316,3.25,5359.66319444444
1317,3.66666666666667,5370.45416666667
1318,3.45454545454545,5712.27878787879
1319,3.2,4088.37166666667
132,3.25,5301.80892857143
1320,4.0,6185.09898989899
1321,3.5,4273.38075396825
1322,3.81818181818182,5362.3946969697
1323,3.36363636363636,5967.58484848485
1324,3.5,6350.56111111111
1325,2.72727272727273,5574.51298701299
1326,3.45454545454545,5251.43398268398
1327,3.72727272727273,5565.10075757576
1328,3.75,4882.64583333333
1329,3.36363636363636,4908.49567099567
133,3.54545454545455,5231.96590909091
1330,3.66666666666667,5745.76944444445
1331,3.45454545454545,5805.23737373737
1332,3.63636363636364,4398.75151515151
1333,3.22222222222222,5613.95740740741
1334,4.25,6094.55178571429
1335,3.91666666666667,3936.58194444444
1336,2.63636363636364,4600.81818181818
1337,2.8,4968.11833333333
1338,2.90909090909091,6171.52525252525
1339,3.09090909090909,4640.69090909091
134,3.63636363636364,5859.85692640693
1340,3.0,5608.32727272727
1341,2.9,4573.12
1342,3.63636363636364,5364.66796536797
1343,4.66666666666667,5757.66058201058
1344,3.5,4947.3375
1345,2.81818181818182,6079.35303030303
1346,3.33333333333333,5243.52222222222
1347,3.25,5280.2625
1348,4.0,5163.16666666667
1349,4.16666666666667,5612.32489316239
135,3.36363636363636,5768.35151515152
1350,3.41666666666667,6713.51111111111
1351,3.25,4123.21944444444
1352,3.18181818181818,4964.0303030303
1353,2.45454545454545,4837.76363636364
1354,3.6,4643.95333333333
1355,3.08333333333333,3647.79166666667
1356,3.36363636363636,5301.5696969697
1357,3.08333333333333,5978.6625
1358,3.66666666666667,5692.5378968254
1359,3.81818181818182,6255.75303030303
136,2.91666666666667,5106.21527777778
1360,3.5,5159.89861111111
1361,4.0,5797.36060606061
1362,4.08333333333333,5070.16898148148
1363,3.63636363636364,5112.95454545455
1364,3.5,3605.05
1365,3.90909090909091,7140.7101010101
1366,3.41666666666667,6025.22083333333
1367,3.75,4819.21369047619
1368,3.81818181818182,7108.24292929293
1369,3.33333333333333,6306.64305555556
137,3.5,6768.23472222222
1370,3.81818181818182,6234.99015151515
1371,3.18181818181818,5904.15303030303
1372,3.25,4343.89583333333
1373,3.2,5430.13333333333
1374,3.8,4145.93476190476
1375,3.5,5424.39722222222
1376,3.09090909090909,5101.6696969697
1377,3.08333333333333,5076.94444444444
1378,4.0,6531.00992063492
1379,3.5,5439.93876262626
138,3.54545454545455,4428.37878787879
1380,3.66666666666667,4295.49722222222
1381,2.58333333333333,4704.70555555556
1382,2.91666666666667,5870.87638888889
1383,3.63636363636364,4809.85454545454
1384,3.08333333333333,4330.77777777778
1385,2.66666666666667,5943.61666666667
1386,3.6,5182.80214285714
1387,2.91666666666667,6681.25277777778
1388,2.91666666666667,6695.28472222222
1389,3.36363636363636,4958.32900432901
139,3.25,5461.0625
1390,3.0,5158.25972222222
1391,2.83333333333333,5084.14384920635
1392,4.09090909090909,5105.30303030303
1393,2.83333333333333,4282.44027777778
1394,3.08333333333333,5114.77341269841
1395,3.9,5591.15833333333
1396,3.81818181818182,5324.06363636364
1397,3.45454545454545,5277.27575757576
1398,3.83333333333333,4173.45847763348
1399,2.81818181818182,5658.3658008658
14,2.36363636363636,5063.45
140,2.91666666666667,4036.28888888889
1400,3.27272727272727,4695.1645021645
1401,3.25,5108.15972222222
1402,3.45454545454545,5488.0
1403,2.66666666666667,5832.84444444444
1404,3.16666666666667,5634.61805555555
1405,3.1,6476.13333333333
1406,4.09090909090909,4665.03636363636
1407,2.83333333333333,5438.54166666667
1408,3.5,5401.475
1409,2.3,6505.675
141,2.5,3840.54166666667
1410,4.6,6009.2130952381
1411,3.0,6173.00277777778
1412,2.91666666666667,5214.86944444444
1413,3.18181818181818,5402.63939393939
1414,2.83333333333333,4769.20972222222
1415,3.0,6231.20833333333
1416,3.83333333333333,4907.03373015873
1417,3.5,3927.18472222222
1418,3.33333333333333,5314.88194444444
1419,4.08333333333333,5284.33333333333
142,3.58333333333333,4034.17916666667
1420,3.0,5282.91515151515
1421,3.63636363636364,4311.05238095238
1422,2.5,5574.53333333333
1423,3.0,5801.72222222222
1424,3.90909090909091,4458.14772727273
1425,3.08333333333333,4437.74074074074
1426,3.75,4916.32083333333
1427,2.91666666666667,5360.99768518519
1428,3.09090909090909,4689.95021645022
1429,3.16666666666667,4688.48630952381
143,3.83333333333333,6967.41388888889
1430,3.36363636363636,6567.93116883117
1431,4.27272727272727,5691.443001443
1432,3.45454545454545,3917.76666666667
1433,4.1,4554.73583333333
1434,3.0,5092.33787878788
1435,3.27272727272727,4400.00909090909
1436,3.41666666666667,4889.75138888889
1437,2.45454545454545,3997.17727272727
1438,2.63636363636364,3599.60606060606
1439,2.45454545454545,5540.59848484848
144,4.27272727272727,3699.20119047619
1440,3.16666666666667,7010.66170634921
1441,3.58333333333333,5777.64305555556
1442,4.0,5112.92878787879
1443,2.90909090909091,5625.31060606061
1444,2.63636363636364,6143.8393939394
1445,3.63636363636364,4820.0101010101
1446,4.36363636363636,6329.70411255411
1447,2.36363636363636,5415.22121212121
1448,1.90909090909091,5228.60606060606
1449,3.72727272727273,5188.07305194805
145,3.75,4604.98472222222
1450,3.0,4689.30303030303
1451,3.5,5729.96833333333
1452,3.6,5489.2119047619
1453,3.5,5913.39259259259
1454,3.54545454545455,5188.5303030303
1455,3.90909090909091,4946.0
1456,2.5,3972.77222222222
1457,3.5,4820.72857142857
1458,2.83333333333333,4328.01388888889
1459,3.27272727272727,4712.11515151515
146,3.58333333333333,5433.60277777778
1460,2.83333333333333,4810.15972222222
1461,3.16666666666667,5967.88611111111
1462,2.36363636363636,5502.37878787879
1463,3.25,5901.83611111111
1464,2.90909090909091,4381.15151515152
1465,4.0,6079.38888888889
1466,3.09090909090909,5618.90151515152
1467,2.81818181818182,5649.89545454545
1468,3.18181818181818,5840.3
1469,2.81818181818182,4166.96666666667
147,3.75,4968.99305555556
1470,3.25,5603.80436507937
1471,3.25,5704.95138888889
1472,3.2,6367.665
1473,3.36363636363636,3931.58787878788
1474,3.08333333333333,5148.98313492064
1475,3.0,4958.18472222222
1476,4.08333333333333,5907.98720238095
1477,3.0,3565.41212121212
1478,3.63636363636364,5610.77770562771
1479,2.75,5867.25972222222
148,3.08333333333333,6000.26388888889
1480,3.33333333333333,5163.17592592593
1481,2.58333333333333,5154.36458333333
1482,3.81818181818182,4445.96406926407
1483,2.7,4987.41666666667
1484,3.18181818181818,5197.91515151515
1485,3.27272727272727,4459.66818181818
